stop_id,stop_name,stop_lat,stop_lon,zone_id
999,"CIDELO II",41.485573,-8.423223,2
1000,"CIDELO II",41.485602,-8.423079,2
1001,"MANUEL S GOMES ",41.526715,-8.451264,2
1002,"MANUEL S GOMES ",41.526783,-8.451280,2
1003,"8 DE SETEMBRO",41.528348,-8.453885,2
1004,"8 DE SETEMBRO",41.528242,-8.453908,2
1005,"MAZAGÃO I (ESCOLA PROFISSIONAL)",41.528479,-8.456886,2
1006,"MAZAGÃO I (ESCOLA PROFISSIONAL)",41.528430,-8.456838,2
1007,"MAZAGÃO II",41.527093,-8.460557,2
1008,"MAZAGÃO II ",41.527047,-8.460515,2
1009,"MAZAGÃO III",41.526293,-8.464876,2
1010,"MAZAGÃO III ",41.526253,-8.464803,2
1011,"ANTÓNIO GOMES I",41.525050,-8.468633,2
1012,"ANTÓNIO GOMES I",41.525010,-8.468567,2
1013,"ANTÓNIO GOMES II",41.524010,-8.470077,2
1014,"ANTÓNIO GOMES II",41.524011,-8.469981,2
1015,"ANTÓNIO GOMES III ",41.522081,-8.473216,2
1016,"ANTÓNIO GOMES III",41.522033,-8.473181,2
1017,"SANTA CECÍLIA I (CRUZEIRO VILAÇA)",41.520057,-8.475348,2
1018,"SANTA CECÍLIA I (CRUZEIRO VILAÇA)",41.520043,-8.475222,2
1019,"QUINTA I (CEMITÉRIO)",41.518137,-8.477572,2
1020,"QUINTA II",41.519169,-8.482395,2
1021,"QUINTA II",41.519120,-8.482322,2
1022,"ENTRE MUROS I",41.519970,-8.485776,2
1023,"ENTRE MUROS II ",41.519255,-8.489514,2
1024,"QUEBRADA I",41.518683,-8.491628,2
1025,"QUEBRADA I",41.518657,-8.491553,2
1026,"QUEBRADA II (FONTENÁRIO)",41.517177,-8.490370,2
1027,"ESCOLA I",41.515965,-8.488229,2
1028,"ESCOLA II (SOLDOURO)",41.513370,-8.487055,2
1029,"SANTO ANTÓNIO I",41.512854,-8.484566,2
1030,"SANTO ANTÓNIO II (ESTAÇÃO)",41.510921,-8.484030,2
1031,"HUMBERTO DELGADO II",41.509718,-8.485506,2
1032,"HUMBERTO DELGADO II",41.509660,-8.485476,2
1033,"SOUTELO (CEMITÉRIO)",41.507625,-8.489015,2
1034,"FALPERRA II",41.535714,-8.409406,1
1035,"FALPERRA III (SEMINÁRIO)",41.534850,-8.404366,1
1037,"FALPERRA III (SEMINÁRIO)",41.535264,-8.404922,1
1039,"FALPERRA VII (LIMITE 1/2)",41.527934,-8.389583,1
1040,"FALPERRA VII (LIMITE 2/1)",41.527948,-8.389506,2
1041,"FALPERRA VIII (SANTA MARTA)",41.520781,-8.389424,2
1042,"FALPERRA VIII (SANTA MARTA)",41.520820,-8.389521,2
1043,"FALPERRA IX ",41.527584,-8.385706,2
1044,"FALPERRA IX",41.527607,-8.385778,2
1045,"FALPERRA X",41.536126,-8.382313,2
1046,"FALPERRA X",41.536208,-8.382338,2
1047,"FALPERRA XI",41.537234,-8.373666,2
1048,"FALPERRA XI",41.537206,-8.373749,2
1049,"FALPERRA XII (CARMELITAS)",41.540472,-8.373329,2
1050,"FALPERRA XII (CARMELITAS)",41.540593,-8.373385,2
1051,"SANTUÁRIO (SAMEIRO)",41.540264,-8.368286,2
1052,"MARTINHO (GNR)",41.543892,-8.369664,2
1053,"MARTINHO (IRMÃS S FAMÍLIA)",41.543583,-8.366299,2
1054,"MARTINHO (IRMÃS S FAMÍLIA)",41.543676,-8.366248,2
1057,"PARQUE IND MARVILA II",41.533070,-8.477411,2
1058,"PARQUE IND MARVILA II",41.533089,-8.477280,2
1059,"PARQUE IND MARVILA I",41.531595,-8.476987,2
1060,"PARQUE IND MARVILA I",41.531654,-8.476897,2
1061,"SEQUEIRA III (CARVALHO)",41.532231,-8.471090,2
1062,"SEQUEIRA III (CARVALHO)",41.532380,-8.470803,2
1063,"SEQUEIRA II",41.533471,-8.464033,2
1064,"SEQUEIRA II",41.533406,-8.464003,2
1065,"SEQUEIRA I (LIMITE 2/1)",41.534092,-8.459355,2
1066,"SEQUEIRA I (LIMITE 1/2)",41.534147,-8.460061,1
1067,"EXTREMO III (CRUZAMENTO)",41.534913,-8.456020,1
1068,"EXTREMO III (CRUZAMENTO)",41.534847,-8.455912,1
1069,"EXTREMO II",41.536145,-8.454198,1
1070,"EXTREMO II",41.535977,-8.454122,1
1071,"EXTREMO I (AMARELA)",41.537341,-8.451810,1
1072,"EXTREMO I (AMARELA)",41.537411,-8.451817,1
1073,"NOVA VARIANTE",41.534875,-8.448087,1
1074,"NOVA VARIANTE",41.534953,-8.448295,1
1075,"FREI J VILAÇA",41.534925,-8.442006,1
1076,"CALDAS (ALEGRETE) ",41.534208,-8.478871,2
1077,"CALDAS (ALEGRETE)  ",41.534274,-8.478909,2
1078,"FOJO II",41.578187,-8.371103,2
1079,"FOJO II",41.578194,-8.371196,2
1082,"NOVA DO NOVAL ",41.526133,-8.452842,2
1083,"NOVA DO NOVAL ",41.526134,-8.452740,2
1084,"NOVAL I (CRUZAMENTO)",41.523606,-8.454332,2
1085,"NOVAL I (CRUZAMENTO)",41.523649,-8.454426,2
1086,"NOVAL II",41.522582,-8.455342,2
1087,"NOVAL II",41.522656,-8.455363,2
1088,"QUINTA I",41.522897,-8.456818,2
1089,"QUINTA I",41.522923,-8.456749,2
1090,"QUINTA II (MAZAGÃO)",41.524645,-8.455899,2
1091,"QUINTA II (MAZAGÃO)",41.524646,-8.455974,2
1092,"SENHORA DO PARTO I (MAZAGÃO)",41.525818,-8.456058,2
1093,"SENHORA DO PARTO I (MAZAGÃO)",41.525716,-8.456051,2
1094,"SENHORA DO PARTO II (TORRE)",41.524891,-8.458963,2
1095,"SENHORA DO PARTO II (TORRE)",41.524840,-8.458951,2
1096,"SENHORA DO PARTO III",41.523361,-8.460347,2
1097,"SENHORA DO PARTO III",41.523198,-8.460423,2
1098,"SENHORA DO PARTO IV (CRUZEIRO)",41.522912,-8.462592,2
1099,"SENHORA DO PARTO IV (CRUZEIRO)",41.522869,-8.462528,2
1100,"SENHORA DO PARTO V (CRUZAMENTO)",41.520397,-8.465693,2
1101,"SENHORA DO PARTO V (CRUZAMENTO)",41.520365,-8.465624,2
1102,"GAIÃO I",41.517289,-8.467671,2
1103,"GAIÃO I",41.517327,-8.467609,2
1104,"GAIÃO II (MÓVEIS)",41.515506,-8.465813,2
1105,"GAIÃO II (MÓVEIS)",41.515516,-8.465758,2
1106,"13 DE MAIO II",41.511562,-8.462977,2
1107,"13 DE MAIO I",41.512975,-8.464370,2
1108,"SEQUEIRA V",41.530716,-8.480404,2
1109,"SEQUEIRA V",41.530636,-8.480378,2
1110,"SEQUEIRA VI",41.530018,-8.484433,2
1111,"SEQUEIRA VI",41.529949,-8.484410,2
1112,"LABRIOSQUE I (POSTO MÉDICO)",41.530947,-8.489766,2
1113,"LABRIOSQUE I (POSTO MÉDICO)",41.530850,-8.489772,2
1114,"LABRIOSQUE II",41.532264,-8.491755,2
1115,"LABRIOSQUE II",41.532207,-8.491817,2
1116,"SENHOR PASSOS I (P MARTIM)",41.533927,-8.495488,2
1117,"SENHOR PASSOS I (P MARTIM)",41.533592,-8.495955,2
1118,"LUIS A CORREIA ",41.553128,-8.396164,1
1119,"MARIA D SILVA ",41.526257,-8.448212,1
1120,"SENHOR PASSOS II (INFANTÁRIO)",41.535693,-8.492802,2
1121,"SENHOR PASSOS II (INFANTÁRIO)",41.535782,-8.492834,2
1122,"SENHOR PASSOS III (EB23)",41.536641,-8.490395,2
1123,"SENHOR PASSOS III (EB23)",41.536752,-8.490344,2
1124,"SENHOR PASSOS IV (PADRÃO)",41.537606,-8.488410,2
1125,"SENHOR PASSOS IV (PADRÃO)",41.537682,-8.488514,2
1126,"S MIGUEL II",41.541610,-8.486708,2
1127,"S MIGUEL II",41.541628,-8.486794,2
1128,"S MIGUEL III (TORRE)",41.542638,-8.485998,2
1129,"S MIGUEL III (TORRE)",41.542690,-8.486083,2
1130,"S MIGUEL IV",41.544341,-8.485618,2
1131,"S MIGUEL IV",41.544301,-8.485788,2
1132,"CACHADA I",41.545551,-8.488084,2
1133,"CACHADA I",41.545497,-8.488092,2
1134,"CACHADA II (PAULINHOS)",41.545681,-8.492183,2
1136,"POÇA (CRUZAMENTO)",41.490863,-8.432799,2
1137,"POÇA (CRUZAMENTO)",41.490836,-8.432741,2
1138,"POÇA (MAIA CARVALHO)",41.490128,-8.435345,2
1139,"POÇA (MAIA CARVALHO)",41.490069,-8.435327,2
1140,"ENTRE ÁGUAS ",41.489307,-8.437351,2
1141,"ENTRE ÁGUAS ",41.489257,-8.437285,2
1142,"AGRO I ",41.486465,-8.441007,2
1143,"AGRO I",41.486459,-8.440890,2
1144,"AGRO II",41.484593,-8.443986,2
1145,"AGRO II",41.484563,-8.443899,2
1146,"AGRAS",41.483297,-8.444744,2
1147,"AGRAS",41.483224,-8.444618,2
1148,"S MIGUEL III (IGREJA)",41.481908,-8.447094,2
1149,"S MIGUEL III (IGREJA)",41.481843,-8.446597,2
1150,"OUTEIRO I ",41.530253,-8.489697,2
1151,"OUTEIRO I ",41.530220,-8.489589,2
1152,"OUTEIRO II",41.529888,-8.493313,2
1153,"OUTEIRO II",41.529889,-8.493310,2
1154,"OUTEIRO III ",41.529570,-8.495495,2
1155,"OUTEIRO III",41.529503,-8.495553,2
1156,"IGREJA I (JUNTA)",41.528805,-8.497664,2
1157,"IGREJA I (JUNTA)",41.528767,-8.497582,2
1158,"ESCOLA",41.527344,-8.502238,2
1159,"ESCOLA",41.527294,-8.502136,2
1160,"SERRA II",41.522644,-8.507808,2
1161,"SERRA II",41.522564,-8.507766,2
1162,"FÁBRICA I (CRUZEIRO)",41.519971,-8.507911,2
1163,"FÁBRICA I (CRUZEIRO)",41.519944,-8.507836,2
1165,"FÁBRICA II (SERRAÇÃO)",41.517028,-8.510105,2
1166,"TREZESTE I (MARB)",41.506173,-8.455222,2
1168,"TREZESTE II",41.503222,-8.457091,2
1169,"TREZESTE II",41.503191,-8.457008,2
1170,"SENHOR BONS CAMINHOS I (ALMINHAS)",41.498426,-8.461047,2
1171,"SENHOR BONS CAMINHOS I (ALMINHAS) ",41.498401,-8.460979,2
1172,"SENHOR BONS CAMINHOS II (TANQUE)",41.496574,-8.463498,2
1173,"SENHOR BONS CAMINHOS II (TANQUE)",41.496468,-8.463560,2
1174,"SENHOR BONS CAMINHOS III (ESCOLA)",41.496669,-8.466441,2
1175,"SENHOR BONS CAMINHOS III (ESCOLA)",41.496689,-8.466336,2
1176,"MOIMENTA ",41.493192,-8.465823,2
1177,"MOIMENTA ",41.493141,-8.465750,2
1178,"ANTÓNIO G PEREIRA I",41.488366,-8.472967,2
1179,"ANTÓNIO G PEREIRA I",41.488284,-8.472849,2
1180,"ANTÓNIO G PEREIRA II",41.486440,-8.475490,2
1181,"ANTÓNIO G PEREIRA II",41.486384,-8.475372,2
1182,"ANTÓNIO G PEREIRA III",41.483859,-8.478705,2
1183,"ANTÓNIO G PEREIRA III",41.483828,-8.478622,2
1184,"ANTÓNIO G PEREIRA IV (CEMITÉRIO)",41.481663,-8.480472,2
1185,"IGREJA III (CEMITÉRIO)",41.481778,-8.481144,2
1186,"MANUEL A M MOREIRA I",41.483908,-8.486719,2
1187,"MANUEL A M MOREIRA I",41.483933,-8.486822,2
1188,"PADRÃO (CADOI)",41.484854,-8.485206,2
1190,"IGREJA II (JUNTA)",41.482472,-8.483770,2
1191,"S PEDRO I",41.482100,-8.470968,2
1192,"S PEDRO I",41.482075,-8.470878,2
1193,"S PEDRO II (ESCOLA)",41.479109,-8.471373,2
1194,"S PEDRO II (ESCOLA)",41.479131,-8.471230,2
1195,"S PEDRO III",41.478796,-8.468182,2
1196,"S PEDRO III",41.478846,-8.468243,2
1197,"S PEDRO IV (CRUZAMENTO)",41.479509,-8.465418,2
1198,"S PEDRO IV (CRUZAMENTO)",41.479599,-8.465280,2
1199,"S PEDRO V",41.480771,-8.462978,2
1200,"S PEDRO V",41.480823,-8.463012,2
1201,"S MIGUEL I (LAGE)",41.481159,-8.456909,2
1202,"S MIGUEL I (LAGE)",41.481237,-8.456852,2
1203,"S MIGUEL II",41.481222,-8.451253,2
1204,"S MIGUEL II",41.481293,-8.451270,2
1205,"ARRANHADOURO II",41.529144,-8.471764,2
1206,"ARRANHADOURO II",41.529192,-8.471661,2
1207,"ASSENTO I (IGREJA)",41.526777,-8.473041,2
1208,"ASSENTO I (IGREJA)",41.526783,-8.472908,2
1209,"ASSENTO II",41.523802,-8.475588,2
1210,"ASSENTO II",41.523776,-8.475500,2
1211,"SANTA CECÍLIA II (CRUZAMENTO)",41.518202,-8.476954,2
1212,"SANTA CECÍLIA II (CRUZAMENTO)",41.518183,-8.476877,2
1213,"SANTA CECÍLIA III",41.516572,-8.477637,2
1214,"SANTA CECÍLIA III",41.516560,-8.477535,2
1217,"SANTA CECÍLIA V (FONTAINHAS)",41.511874,-8.480623,2
1218,"SANTA CECÍLIA V (FONTAINHAS)",41.511825,-8.480577,2
1219,"HUMBERTO DELGADO I (ESTAÇÃO)",41.510727,-8.483751,2
1220,"HUMBERTO DELGADO I (ESTAÇÃO)",41.510647,-8.483796,2
1225,"GUILHERME B CRUZ ",41.505095,-8.492309,2
1226,"GUILHERME B CRUZ",41.505079,-8.492232,2
1227,"ANTENOR B MARQUES ",41.503066,-8.494545,2
1228,"ANTENOR B MARQUES ",41.503063,-8.494467,2
1229,"EM - 562 I ",41.500112,-8.497098,2
1230,"EM - 562 I",41.500111,-8.496995,2
1231,"EM - 562 II (CENTRO SOCIAL P DAVID)",41.498490,-8.500687,2
1232,"EM - 562 II (CENTRO SOCIAL P DAVID)",41.498493,-8.500605,2
1233,"EM - 562 III ",41.495340,-8.504986,2
1234,"EM - 562 III",41.495291,-8.504922,2
1235,"LIBERDADE I",41.493176,-8.507918,2
1236,"LIBERDADE I",41.493170,-8.507814,2
1237,"LIBERDADE II ",41.491440,-8.510101,2
1238,"LIBERDADE II",41.491439,-8.510018,2
1239,"IGREJA ",41.490470,-8.511791,2
1240,"IGREJA (CUNHA) ",41.491164,-8.512042,2
1241,"LAMA",41.495522,-8.509672,2
1242,"LEVEGADA (FONTENÁRIO)",41.496866,-8.509112,2
1243,"S MIGUEL I (QUINTÃES)",41.498235,-8.511051,2
1244,"S MIGUEL II (C FUTEBOL)",41.499118,-8.511782,2
1245,"CAL (CUNHA PORTELO)",41.498490,-8.515709,2
1246,"PORTELO I",41.497046,-8.515675,2
1247,"PORTELO II (ESCOLA)",41.495374,-8.515597,2
1248,"BEIRÃO (JUNTA)",41.493315,-8.513271,2
1249,"IGREJA (CUNHA)",41.491064,-8.512228,2
1250,"LIBERDADE IV",41.489144,-8.513104,2
1251,"LIBERDADE IV",41.489120,-8.513032,2
1252,"DAVID O MARTINS I",41.487201,-8.514129,2
1253,"DAVID O MARTINS I",41.487256,-8.514152,2
1254,"DAVID O MARTINS II (IGREJA)",41.487349,-8.510521,2
1255,"DAVID O MARTINS II (IGREJA)",41.487501,-8.511096,2
1256,"JOSÉ CAROLINA",41.486901,-8.507138,2
1257,"JOSÉ CAROLINA",41.486910,-8.507199,2
1264,"QUINTÃES I",41.498602,-8.401151,2
1266,"QUINTÃES II",41.499118,-8.399491,2
1269,"NOVA PORTELA I",41.502750,-8.392065,2
1270,"DOMINGOS J F BRAGA",41.528468,-8.426342,1
1271,"DOMINGOS J F BRAGA",41.528498,-8.426261,1
1272,"VENTOSO I",41.526993,-8.426169,1
1273,"VENTOSO I",41.526978,-8.426089,1
1274,"VENTOSO II",41.524692,-8.426005,1
1275,"VENTOSO II",41.524709,-8.425933,1
1276,"CAPELA ",41.522587,-8.426638,1
1277,"CAPELA ",41.522600,-8.426552,1
1278,"CACHADA I",41.520574,-8.426545,1
1279,"CACHADA I",41.520581,-8.426473,1
1280,"CACHADA II (LIMITE 1/2)",41.518295,-8.424187,1
1281,"CACHADA II (LIMITE 2/1)",41.518331,-8.424123,2
1282,"SANDINS",41.502843,-8.434450,2
1283,"SANDINS",41.502893,-8.434470,2
1284,"MAMÔA ",41.502970,-8.431956,2
1285,"MAMÔA ",41.503055,-8.431981,2
1286,"CARVALHAS I",41.500541,-8.427087,2
1287,"CARVALHAS I",41.500495,-8.427104,2
1288,"CARVALHAS II",41.499709,-8.424608,2
1289,"CARVALHAS II",41.499766,-8.424594,2
1290,"AMÉRICO RIBEIRO (TRANDEIRAS)",41.498861,-8.421871,2
1291,"AMÉRICO RIBEIRO (TRANDEIRAS)",41.498974,-8.421833,2
1292,"JOSÉ DUARTE II",41.498562,-8.419800,2
1293,"JOSÉ DUARTE II",41.498518,-8.419807,2
1294,"JOSÉ DUARTE I (CRUZAMENTO)",41.498651,-8.418098,2
1295,"JOSÉ DUARTE I (CRUZAMENTO)",41.498609,-8.418097,2
1296,"POÇA DA BÁCORA",41.501768,-8.416479,2
1297,"SEBASTIÃO M LOPES",41.501347,-8.416666,2
1298,"CACHADA III",41.516170,-8.423092,2
1299,"CACHADA III",41.516168,-8.423022,2
1300,"ALEGRIA ",41.514455,-8.422697,2
1301,"ALEGRIA ",41.514450,-8.422629,2
1310,"MOSTEIRO IV (MOSTEIRO TIBÃES) ",41.558369,-8.478361,2
1315,"25 DE ABRIL",41.584031,-8.466053,2
1316,"25 DE ABRIL",41.584057,-8.465962,2
1317,"25 DE ABRIL (S ROQUE)",41.582626,-8.466988,2
1319,"NOSSA SENHORA MISERICÓRDIA",41.525307,-8.446294,1
1320,"CORREDOURA ",41.525453,-8.442266,1
1321,"ANTÓNIO MEIRA BRAGA",41.523943,-8.438476,1
1322,"JOSÉ VIDAL COSTA IV",41.525909,-8.439432,1
1323,"JOSÉ VIDAL COSTA III",41.526548,-8.439976,1
1324,"JOSÉ VIDAL COSTA II",41.528466,-8.441048,1
1325,"JOSÉ VIDAL COSTA I",41.530638,-8.441056,1
1326,"BAIRRO II",41.531307,-8.453078,1
1330,"VENTOSA I (CRUZEIRO)",41.532608,-8.441574,1
1331,"VENTOSA I (CRUZEIRO)",41.532414,-8.441447,1
1332,"VENTOSA II",41.531497,-8.442913,1
1333,"VENTOSA II",41.531447,-8.442839,1
1334,"VENTOSA III",41.530242,-8.446194,1
1335,"VENTOSA III",41.530176,-8.446193,1
1336,"VENTOSA IV",41.530120,-8.448009,1
1337,"VENTOSA IV",41.530084,-8.447978,1
1338,"BAIRRO I",41.530866,-8.451523,1
1339,"BAIRRO I",41.530823,-8.451567,1
1342,"VIEIROS (CABREIROS)",41.544805,-8.485101,2
1355,"SANTO ANDRÉ I",41.544952,-8.444824,1
1356,"SANTO ANDRÉ I",41.544888,-8.444871,1
1357,"SANTO ANDRÉ II",41.544895,-8.447912,1
1358,"SANTO ANDRÉ II",41.544841,-8.447878,1
1359,"SANTO ANDRÉ III (JUNTA)",41.542507,-8.451528,1
1360,"SANTO ANDRÉ III (JUNTA)",41.542444,-8.451481,1
1361,"SANTO ANDRÉ IV",41.542819,-8.455379,1
1362,"SANTO ANDRÉ IV",41.542773,-8.455370,1
1364,"SANTO ANDRÉ V (CRUZAMENTO)",41.543043,-8.458370,1
1365,"SANTO ANDRÉ V (CRUZAMENTO)",41.543065,-8.458456,1
1366,"SANTO ANDRÉ VI (ESPERANÇA NOVA)",41.545060,-8.461350,1
1367,"SANTO ANDRÉ VI (ESPERANÇA NOVA)",41.545007,-8.461271,1
1368,"SANTO ANDRÉ VII (OUTEIRAL)",41.544996,-8.463657,1
1369,"SANTO ANDRÉ VII (OUTEIRAL)",41.544944,-8.463607,1
1370,"ADREGÃES I",41.544456,-8.457498,1
1371,"ADREGÃES I",41.544534,-8.457443,1
1372,"ADREGÃES II",41.546899,-8.459910,1
1373,"ADREGÃES II",41.546849,-8.459785,1
1374,"ADREGÃES III",41.548069,-8.460937,1
1375,"ADREGÃES III",41.548142,-8.460925,1
1376,"ADREGÃES IV",41.551116,-8.460967,1
1377,"ADREGÃES IV",41.551124,-8.460908,1
1378,"ADREGÃES V (SOUTO)",41.553535,-8.461222,1
1379,"ADREGÃES V (SOUTO)",41.553602,-8.461079,1
1380,"S JOÃO BAPTISTA IV",41.552817,-8.458459,1
1381,"S JOÃO BAPTISTA IV",41.552790,-8.458544,1
1382,"S JOÃO BAPTISTA III",41.552451,-8.455902,1
1383,"S JOÃO BAPTISTA III",41.552391,-8.455892,1
1384,"S JOÃO BAPTISTA II",41.551600,-8.454072,1
1385,"S JOÃO BAPTISTA II",41.551552,-8.454127,1
1386,"PAIÓIS",41.549701,-8.449184,1
1387,"PAIÓIS",41.549634,-8.449212,1
1388,"S JOÃO BAPTISTA I",41.550801,-8.451663,1
1389,"S JOÃO BAPTISTA I",41.550746,-8.451672,1
1390,"PAIÓIS",41.548134,-8.446386,1
1391,"PAIÓIS",41.548084,-8.446425,1
1392,"CIMA I (LIMITE 1/2)",41.559911,-8.457421,1
1393,"CIMA I (LIMITE 2/1)",41.559700,-8.458066,2
1394,"BAIXO III",41.566058,-8.466853,2
1395,"BAIXO III",41.566044,-8.466951,2
1396,"LUSÍADAS II",41.556487,-8.393745,1
1397,"PATEIRA II",41.575957,-8.453036,2
1398,"COSTA GOMES II",41.553816,-8.440425,1
1399,"JOÃO XXI (C AMARANTE)",41.550037,-8.412784,1
1401,"AMBRÓSIO SANTOS",41.544942,-8.401129,1
1402,"CARREIRA II",41.545452,-8.394758,1
1403,"DADIM III",41.546902,-8.380891,1
1405,"AREAL",41.566014,-8.406234,1
1406,"NAIA",41.541087,-8.439136,1
1407,"NAIA",41.541000,-8.439095,1
1411,"BARRAL II",41.529967,-8.395450,1
1414,"MOUTA III",41.533038,-8.429931,1
1415,"CIDADE PORTO III",41.535310,-8.436980,1
1416,"SANTA CECÍLIA IV",41.514032,-8.478930,2
1418,"BAIRRO SOC ENGUARDAS",41.558843,-8.410237,1
1419,"QUINTA ARMADA (F O GUIMARÃES)",41.561003,-8.403864,1
1420,"EGÍDIO GUIMARÃES I",41.544429,-8.402059,1
1423,"GABRIEL P CASTRO II",41.554917,-8.423967,1
1424,"QUINTA",41.512238,-8.421685,2
1425,"QUINTA",41.512249,-8.421546,2
1426,"MONTE (IGREJA)",41.501818,-8.430302,2
1427,"MONTE (IGREJA)",41.501823,-8.430214,2
1428,"CARREGAL III",41.501180,-8.400157,2
1429,"PALÁCIO (JAE)",41.498678,-8.408201,2
1430,"CARREGAL II",41.499779,-8.403280,2
1431,"CARREGAL I",41.499528,-8.405682,2
1432,"BARROS E SOARES I",41.535697,-8.423047,1
1433,"BARROS E SOARES III",41.531496,-8.418934,1
1434,"UNIVERSIDADE",41.561584,-8.393483,1
1435,"UNIVERSIDADE (ESCOLA VELHA)",41.564611,-8.392571,1
1436,"UNIVERSIDADE (ESCOLA VELHA)",41.564693,-8.392709,1
1437,"S BRÁS I (FÁBRICA)",41.567359,-8.391672,1
1438,"S BRÁS II",41.568845,-8.391563,1
1439,"S BRÁS III (IGREJA)",41.569058,-8.389844,1
1440,"LAGE (CEMITÉRIO)",41.570460,-8.388638,1
1441,"ESTÁDIO ",41.565920,-8.431420,1
1442,"VERGADELA II",41.572754,-8.382542,1
1443,"MOURISCA II",41.570647,-8.379226,1
1444,"MOURISCA I",41.572287,-8.379502,1
1445,"LAGE I",41.570188,-8.382417,1
1446,"ÓRFÃOS S CAETANO (S GREGÓRIO)",41.543714,-8.442552,1
1447,"ÓRFÃOS S CAETANO (ESCOLA)",41.542408,-8.442633,1
1448,"SAMPAIO PIMENTEL",41.539338,-8.438740,1
1449,"ESTRADA NOVA I",41.561311,-8.390472,1
1450,"ESTRADA NOVA I",41.561381,-8.390485,1
1451,"ESTRADA NOVA II (FONTE GRILO)",41.563058,-8.387876,1
1452,"ESTRADA NOVA II (FONTE GRILO)",41.563315,-8.388030,1
1453,"S LOURENÇO III (CRUZAMENTO)",41.511610,-8.451297,2
1454,"MARIA D SILVA (CENTRO EMPRESARIAL)",41.527769,-8.447469,1
1456,"BARREIROS I",41.530890,-8.409913,1
1457,"BARREIROS I",41.530881,-8.410030,1
1458,"MARCO II (PADIM GRAÇA)",41.563312,-8.503900,2
1460,"RIO MAU I (AGUEDA)",41.553650,-8.373228,2
1461,"RIO MAU I (AGUEDA)",41.553733,-8.373186,2
1462,"SENHORA CONCEIÇÃO I",41.553908,-8.343401,2
1463,"SENHORA CONCEIÇÃO I",41.553973,-8.343402,2
1464,"SENHORA CONCEIÇÃO II (PORTELA)",41.554467,-8.340401,2
1465,"SENHORA CONCEIÇÃO II (PORTELA)",41.554525,-8.340470,2
1466,"IGREJA II",41.552921,-8.336402,2
1467,"SENHORA CONCEIÇÃO III (CRUZAMENTO)",41.555764,-8.337624,2
1468,"SENHORA CONCEIÇÃO III (CRUZAMENTO)",41.555499,-8.337831,2
1469,"IGREJA III (TOUÇAS)",41.551342,-8.334773,2
1470,"IGREJA III (TOUÇAS)",41.551396,-8.334720,2
1471,"REGADAS III (CRUZEIRO)",41.557511,-8.301587,2
1473,"IGREJA II",41.528136,-8.498531,2
1474,"IGREJA II",41.528172,-8.498613,2
1475,"JOSÉ GRANJA II",41.525835,-8.428685,1
1476,"JOSÉ GRANJA II",41.525781,-8.428612,1
1477,"JOSÉ GRANJA I (ESCOLA)",41.528471,-8.427492,1
1478,"JOSÉ GRANJA I (ESCOLA)",41.528543,-8.427329,1
1479,"PIPE (FIGUEIREDO) ",41.499715,-8.444648,2
1480,"PIPE (FIGUEIREDO) ",41.499681,-8.444483,2
1481,"OUTEIRINHO (SOBRADO)",41.502654,-8.445692,2
1482,"OUTEIRINHO (SOBRADO)",41.502623,-8.445807,2
1484,"SOBRADO",41.504080,-8.447757,2
1485,"ESPESSANDES II (PINHEIRO BICHO)",41.507983,-8.433151,2
1486,"ESPESSANDES II (PINHEIRO BICHO)",41.508049,-8.433128,2
1487,"BARROS E SOARES I",41.535612,-8.422611,1
1494,"BARRAL III",41.528889,-8.395255,1
1495,"BARRAL III",41.528910,-8.395179,1
1497,"MANUEL F CAPA",41.533264,-8.414148,1
1498,"MANUEL F CAPA",41.533370,-8.414138,1
1499,"MANUEL F CAPA (ESCOLA) ",41.532944,-8.411223,1
1500,"MANUEL F CAPA (ESCOLA) ",41.532998,-8.411318,1
1503,"CONS TORRES ALMEIDA II",41.551915,-8.428009,1
1504,"MARTINHO (GNR)",41.543769,-8.369677,2
1505,"MARTINHO (FONTENÁRIO)",41.544509,-8.364757,2
1506,"MARTINHO (FONTENÁRIO)",41.544495,-8.364890,2
1507,"PADRE MANUEL J. REBELO",41.491777,-8.468174,2
1508,"SALGUEIROS I",41.593300,-8.391888,2
1509,"LAGE II",41.570378,-8.385295,1
1510,"LAGE (CEMITÉRIO)",41.570510,-8.388701,1
1511,"S BRÁS III (IGREJA)",41.569127,-8.389893,1
1512,"S BRÁS II",41.568876,-8.391644,1
1513,"S BRÁS I (FÁBRICA)",41.567318,-8.391761,1
1514,"SOUTO (PANOIAS)",41.572098,-8.466152,2
1515,"SOUTO (PANOIAS)",41.572201,-8.466209,2
1516,"HUMBERTO DELGADO IV (IGREJA)",41.506944,-8.489642,2
1517,"HUMBERTO DELGADO IV (IGREJA)",41.506944,-8.489549,2
1518,"CRASTO (ARENTIM)",41.487944,-8.504018,2
1519,"CRUZEIRO III",41.535881,-8.440838,1
1520,"LIBERDADE III (CRUZAMENTO)",41.490315,-8.510937,2
1524,"SENHOR PACIÊNCIA I",41.511644,-8.450524,2
1525,"SENHOR PACIÊNCIA II",41.510618,-8.448369,2
1526,"SENHOR PACIÊNCIA III",41.509063,-8.442538,2
1527,"S MIGUEL",41.508852,-8.438259,2
1528,"S MIGUEL",41.508894,-8.438209,2
1529,"SENHOR PACIÊNCIA III",41.509114,-8.442519,2
1530,"SENHOR PACIÊNCIA II",41.510669,-8.448330,2
